id,ident,continent,iso_country,iso_region
7336,0MN7,NA,US,US-MN
7338,0MN9,NA,US,US-MN
7339,0MO0,NA,US,US-MO
7340,0MO1,NA,US,US-MO
7341,0MO2,NA,US,US-MO
7343,0MO4,NA,US,US-MO
7344,0MO5,NA,US,US-MO
7346,0MO7,NA,US,US-MO
7347,0MO8,NA,US,US-MO
7349,0MS0,NA,US,US-MS
7351,0MS2,NA,US,US-MS
7352,0MS3,NA,US,US-MS
7353,0MS4,NA,US,US-MS
7355,0MS6,NA,US,US-MS
7357,0MS8,NA,US,US-MS
7358,0MS9,NA,US,US-MS
7359,0MT1,NA,US,US-MT
7360,0MT2,NA,US,US-MT
7361,0MT3,NA,US,US-MT
7362,0MT4,NA,US,US-MT
7363,0MT5,NA,US,US-MT
7364,0MT6,NA,US,US-MT
7365,0MT7,NA,US,US-MT
7366,0MT8,NA,US,US-MT
7367,0MT9,NA,US,US-MT
7368,0MU0,NA,US,US-MO
7369,0MU1,NA,US,US-MO
7370,0MU2,NA,US,US-MO
7371,0MU3,NA,US,US-MO
7372,0MU4,NA,US,US-MO
7373,0MU5,NA,US,US-MO
7374,0MU6,NA,US,US-MO
7375,0MU7,NA,US,US-MO
7376,0MU8,NA,US,US-MO
334329,0MU9,NA,US,US-MO
7377,0MY0,NA,US,US-MN
7378,0MY1,NA,US,US-MT
7379,0N0,NA,US,US-MO
7380,0N4,NA,US,US-DE
7381,0N5,NA,US,US-DE
7382,0N6,NA,US,US-DE
7383,0NA1,NA,US,US-ND
7384,0NA5,NA,US,US-ND
7385,0NA9,NA,US,US-ND
7386,0NC0,NA,US,US-NC
7388,0NC2,NA,US,US-NC
7389,0NC3,NA,US,US-NC
7390,0NC4,NA,US,US-NC
7391,0NC5,NA,US,US-NC
7392,0NC6,NA,US,US-NC
7393,0NC7,NA,US,US-NC
7394,0NC8,NA,US,US-NC
7395,0NC9,NA,US,US-NC
7396,0ND0,NA,US,US-ND
7397,0ND6,NA,US,US-ND
7398,0ND7,NA,US,US-ND
7399,0NE0,NA,US,US-NE
7400,0NE1,NA,US,US-NE
7402,0NE3,NA,US,US-NE
7403,0NE4,NA,US,US-NE
7405,0NE6,NA,US,US-NE
324652,0NH7,NA,US,US-NH
7406,0NJ0,NA,US,US-NJ
7407,0NJ1,NA,US,US-NJ
7408,0NJ2,NA,US,US-NJ
7409,0NJ3,NA,US,US-NJ
7410,0NJ4,NA,US,US-NJ
7411,0NJ5,NA,US,US-NJ
7412,0NJ6,NA,US,US-NJ
7413,0NJ7,NA,US,US-NJ
7414,0NJ8,NA,US,US-NJ
7415,0NJ9,NA,US,US-NJ
7416,0NK0,NA,US,US-NY
7417,0NK1,NA,US,US-NY
7418,0NK2,NA,US,US-NY
7419,0NK3,NA,US,US-NY
7420,0NK4,NA,US,US-NY
7422,0NK6,NA,US,US-NY
7423,0NK7,NA,US,US-NY
7426,0NM0,NA,US,US-NM
7427,0NM7,NA,US,US-NM
7428,0NV1,NA,US,US-NV
7429,0NY0,NA,US,US-NY
7430,0NY1,NA,US,US-NY
346774,0NY2,NA,US,US-NY
7431,0NY3,NA,US,US-NY
347051,0NY4,NA,US,US-NY
7433,0NY6,NA,US,US-NY
7434,0NY7,NA,US,US-NY
7435,0NY8,NA,US,US-NY
7436,0O0,NA,US,US-CA
7437,0O4,NA,US,US-CA
7438,0O9,NA,US,US-CA
334336,0OA2,NA,US,US-OH
7439,0OH1,NA,US,US-OH
7441,0OH3,NA,US,US-OH
322182,0OH4,NA,US,US-OH
7442,0OH6,NA,US,US-OH
7443,0OH7,NA,US,US-OH
7444,0OH8,NA,US,US-OH
7446,0OI0,NA,US,US-OH
7448,0OI2,NA,US,US-OH
7449,0OI3,NA,US,US-OH
7451,0OI6,NA,US,US-OH
7452,0OI9,NA,US,US-OH
7454,0OK1,NA,US,US-OK
7456,0OK3,NA,US,US-OK
7457,0OK4,NA,US,US-OK
7458,0OK5,NA,US,US-OK
7459,0OK6,NA,US,US-OK
7460,0OK7,NA,US,US-OK
7462,0OK9,NA,US,US-OK
7463,0OR0,NA,US,US-OR
7465,0OR2,NA,US,US-OR
7466,0OR3,NA,US,US-OR
7467,0OR4,NA,US,US-OR
7469,0OR6,NA,US,US-OR
7470,0OR7,NA,US,US-OR
7471,0OR8,NA,US,US-OR
7472,0OR9,NA,US,US-OR
7474,0P1,NA,US,US-KS
7475,0P2,NA,US,US-PA
7476,0PA0,NA,US,US-PA
7477,0PA1,NA,US,US-PA
7478,0PA2,NA,US,US-PA
7479,0PA3,NA,US,US-PA
7480,0PA4,NA,US,US-PA
7481,0PA5,NA,US,US-PA
7482,0PA6,NA,US,US-PA
7484,0PA8,NA,US,US-PA
7485,0PA9,NA,US,US-PA
7486,0PN0,NA,US,US-PA
7487,0PN1,NA,US,US-PA
7488,0PN2,NA,US,US-PA
7489,0PN3,NA,US,US-PA
7490,0PN4,NA,US,US-PA
7491,0PN5,NA,US,US-PA
7492,0PN6,NA,US,US-PA
7493,0PN7,NA,US,US-PA
7494,0PN8,NA,US,US-PA
7496,0PS0,NA,US,US-PA
7499,0PS3,NA,US,US-PA
7500,0PS4,NA,US,US-PA
7501,0PS5,NA,US,US-PA
7502,0PS6,NA,US,US-PA
7503,0PS7,NA,US,US-PA
7504,0PS8,NA,US,US-PA
7505,0PS9,NA,US,US-PA
7506,0Q3,NA,US,US-CA
7507,0Q4,NA,US,US-CA
7509,0Q9,NA,US,US-CA
7510,0R2,NA,US,US-MO
7511,0R7,NA,US,US-LA
7513,0S1,NA,US,US-MT
7515,0S5,NA,US,US-ID
7516,0SD0,NA,US,US-SD
7517,0SD1,NA,US,US-SD
7518,0SD2,NA,US,US-SD
7519,0SD3,NA,US,US-SD
7520,0SD4,NA,US,US-SD
7521,0SD5,NA,US,US-SD
7523,0SD7,NA,US,US-SD
7524,0SD8,NA,US,US-SD
7525,0SD9,NA,US,US-SD
7528,0TA0,NA,US,US-TX
7530,0TA2,NA,US,US-TX
7532,0TA4,NA,US,US-TX
7533,0TA5,NA,US,US-TX
7535,0TA7,NA,US,US-TX
7537,0TA9,NA,US,US-TX
7538,0TE0,NA,US,US-TX
7539,0TE1,NA,US,US-TX
7540,0TE2,NA,US,US-TX
7542,0TE4,NA,US,US-TX
7543,0TE5,NA,US,US-TX
7544,0TE6,NA,US,US-TX
7545,0TE7,NA,US,US-TX
7548,0TN0,NA,US,US-TN
7549,0TN1,NA,US,US-TN
7550,0TN2,NA,US,US-TN
7551,0TN3,NA,US,US-TN
7552,0TN4,NA,US,US-TN
7553,0TN5,NA,US,US-TN
7554,0TN6,NA,US,US-TN
7555,0TN7,NA,US,US-TN
7556,0TN8,NA,US,US-TN
7557,0TN9,NA,US,US-TN
7559,0TS1,NA,US,US-TX
7562,0TS4,NA,US,US-TX
7563,0TS5,NA,US,US-TX
7564,0TS6,NA,US,US-TX
7565,0TS7,NA,US,US-TX
7566,0TS8,NA,US,US-TX
4777,0TT8,OC,MP,MP-U-A
7568,0TX0,NA,US,US-TX
7569,0TX1,NA,US,US-TX
7570,0TX2,NA,US,US-TX
7571,0TX3,NA,US,US-TX
7572,0TX4,NA,US,US-TX
7573,0TX5,NA,US,US-TX
7574,0TX6,NA,US,US-TX
7577,0TX9,NA,US,US-TX
7578,0U0,NA,US,US-ID
7579,0U1,NA,US,US-ID
7580,0U2,NA,US,US-ID
7581,0U3,NA,US,US-ID
7582,0U7,NA,US,US-ID
7583,0U8,NA,US,US-ID
7584,0U9,NA,US,US-ID
7586,0VA1,NA,US,US-VA
7587,0VA2,NA,US,US-VA
7588,0VA3,NA,US,US-VA
7589,0VA4,NA,US,US-VA
7591,0VA6,NA,US,US-VA
7592,0VA7,NA,US,US-VA
7593,0VA8,NA,US,US-VA
7594,0VA9,NA,US,US-VA
7595,0VI1,NA,US,US-VA
7596,0W0,NA,US,US-WA
7597,0W7,NA,US,US-WA
7598,0WA0,NA,US,US-WA
7599,0WA1,NA,US,US-WA
7600,0WA2,NA,US,US-WA
7602,0WA4,NA,US,US-WA
7603,0WA5,NA,US,US-WA
7604,0WA6,NA,US,US-WA
7605,0WA7,NA,US,US-WA
7606,0WA8,NA,US,US-WA
7607,0WA9,NA,US,US-WA
7608,0WI0,NA,US,US-WI
7609,0WI1,NA,US,US-WI
7610,0WI2,NA,US,US-WI
7611,0WI3,NA,US,US-WI
7612,0WI4,NA,US,US-WI
7613,0WI5,NA,US,US-WI
7614,0WI6,NA,US,US-WI
7615,0WI7,NA,US,US-WI
7616,0WI8,NA,US,US-WI
7617,0WI9,NA,US,US-WI
7618,0WN0,NA,US,US-WA
7619,0WN1,NA,US,US-WA
45908,0WN2,NA,US,US-WA
7621,0WN4,NA,US,US-WA
7622,0WN5,NA,US,US-WI
7623,0WN6,NA,US,US-WA
7624,0WN7,NA,US,US-WA
7625,0WN8,NA,US,US-ID
346234,0WS7,NA,US,US-WI
45936,0WY0,NA,US,US-WY
45935,0WY1,NA,US,US-WY
7626,0XA0,NA,US,US-TX
337658,0XA1,NA,US,US-TX
7628,0XA2,NA,US,US-TX
7629,0XA3,NA,US,US-TX
7630,0XA4,NA,US,US-TX
7631,0XA5,NA,US,US-TX
7632,0XA6,NA,US,US-TX
7633,0XA7,NA,US,US-TX
7635,0XA9,NA,US,US-TX
7636,0XS0,NA,US,US-TX
7637,0XS1,NA,US,US-TX
7638,0XS2,NA,US,US-TX
7639,0XS3,NA,US,US-TX
7640,0XS4,NA,US,US-TX
7642,0XS6,NA,US,US-TX
7643,0XS7,NA,US,US-TX
7644,0XS8,NA,US,US-TX
45852,0XS9,NA,US,US-TX
7645,0Y4,NA,US,US-IA
7646,0Y6,NA,US,US-IA
7648,0Z3,NA,US,US-AK
7649,10AK,NA,US,US-AK
7650,10AL,NA,US,US-AL
7652,10AZ,NA,US,US-AZ
7653,10CA,NA,US,US-CA
322689,10CN,NA,US,US-CA
598228,10CT,NA,US,US-CT
7656,10D,NA,US,US-MN
7657,10F,NA,US,US-TX
7658,10FA,NA,US,US-FL
7659,10FD,NA,US,US-FL
7660,10FL,NA,US,US-FL
7661,10GA,NA,US,US-GA
7662,10IA,NA,US,US-IA
7663,10ID,NA,US,US-ID
7664,10II,NA,US,US-IN
7665,10IL,NA,US,US-IL
7667,10KS,NA,US,US-KS
7669,10LA,NA,US,US-LA
7671,10MA,NA,US,US-MA
328986,10ME,NA,US,US-ME
7672,10MI,NA,US,US-MI
7673,10MN,NA,US,US-MN
7676,10MT,NA,US,US-MT
7677,10MU,NA,US,US-MO
7678,10NC,NA,US,US-NC
7679,10ND,NA,US,US-ND
7681,10NH,NA,US,US-NH
346195,10NK,NA,US,US-NY
330693,10NR,NA,US,US-NC
7684,10OH,NA,US,US-OH
7685,10OK,NA,US,US-OK
7687,10PA,NA,US,US-PA
7688,10PN,NA,US,US-PA
351171,10SC,NA,US,US-SC
326562,10SD,NA,US,US-SD
7689,10TA,NA,US,US-TX
7691,10TN,NA,US,US-TN
7693,10TX,NA,US,US-TX
45863,10UT,NA,US,US-UT
7694,10VA,NA,US,US-VA
328506,10VG,NA,US,US-VA
7696,10WI,NA,US,US-WI
45941,10WY,NA,US,US-WY
345772,10XA,NA,US,US-TX
7697,10XS,NA,US,US-TX
7698,11AK,NA,US,US-AK
7699,11AL,NA,US,US-AL
7700,11AR,NA,US,US-AR
7701,11AZ,NA,US,US-AZ
7702,11CA,NA,US,US-CA
7703,11CL,NA,US,US-CA
322667,11CN,NA,US,US-CA
596705,11CO,NA,US,US-CO
7705,11FA,NA,US,US-FL
7706,11FD,NA,US,US-FL
7707,11FL,NA,US,US-FL
7710,11GE,NA,US,US-GA
345652,11IA,NA,US,US-IA
7712,11II,NA,US,US-IN
7713,11IL,NA,US,US-IL
7714,11IN,NA,US,US-IN
7715,11IS,NA,US,US-IL
7717,11KY,NA,US,US-KY
7718,11LA,NA,US,US-LA
7719,11LL,NA,US,US-IL
7720,11LS,NA,US,US-LA
7721,11M,NA,US,US-MS
7722,11MA,NA,US,US-MA
7723,11MD,NA,US,US-MD
7726,11MO,NA,US,US-MO
326133,11MT,NA,US,US-MT
323292,11MU,NA,US,US-MO
7727,11N,NA,US,US-CT
7728,11NC,NA,US,US-NC
7730,11NJ,NA,US,US-NJ
7731,11NK,NA,US,US-NY
321977,11NR,NA,US,US-NC
7733,11OA,NA,US,US-OH
7734,11OG,NA,US,US-OR
310052,11OH,NA,US,US-OH
45744,11PN,NA,US,US-PA
7738,11S,NA,US,US-WA
7740,11TE,NA,US,US-TX
7742,11TS,NA,US,US-TX
7743,11TX,NA,US,US-TX
322468,11UT,NA,US,US-UT
7744,11VA,NA,US,US-VA
7745,11VG,NA,US,US-VA
7746,11WA,NA,US,US-WA
7748,11WN,NA,US,US-WI
329719,11XS,NA,US,US-TX
45923,11Y,NA,US,US-WI
7750,12A,NA,US,US-AR
7749,12AL,NA,US,US-AL
45301,12AR,NA,US,US-AR
7751,12AZ,NA,US,US-AZ
7752,12CA,NA,US,US-CA
7753,12CL,NA,US,US-CA
322230,12CN,NA,US,US-CA
7754,12CO,NA,US,US-CO
7756,12FD,NA,US,US-FL
7757,12FL,NA,US,US-FL
7758,12GA,NA,US,US-GA
7759,12GE,NA,US,US-GA
7760,12I,NA,US,US-IN
7761,12IA,NA,US,US-IA
7762,12ID,NA,US,US-ID
7763,12II,NA,US,US-IN
7764,12IL,NA,US,US-IL
7765,12IN,NA,US,US-IN
7766,12IS,NA,US,US-IL
7767,12JY,NA,US,US-NJ
7768,12KS,NA,US,US-KS
7769,12KY,NA,US,US-KY
7770,12LA,NA,US,US-LA
7772,12LS,NA,US,US-LA
7773,12MA,NA,US,US-MA
7774,12MD,NA,US,US-MD
7775,12ME,NA,US,US-ME
7776,12MI,NA,US,US-MI
7780,12MT,NA,US,US-MT
7781,12NC,NA,US,US-NC
7782,12ND,NA,US,US-ND
7783,12NE,NA,US,US-NE
45523,12NH,NA,US,US-NH
7785,12NK,NA,US,US-NY
349876,12NR,NA,US,US-NC
45951,12OA,NA,US,US-OH
7788,12OH,NA,US,US-OH
7790,12OR,NA,US,US-OR
7791,12PA,NA,US,US-PA
7792,12PN,NA,US,US-PA
7793,12PR,NA,PR,PR-U-A
7794,12PS,NA,US,US-PA
7795,12S,NA,US,US-OR
7796,12SC,NA,US,US-SC
7797,12T,NA,US,US-TX
7798,12TA,NA,US,US-TX
7800,12TN,NA,US,US-TN
7801,12TS,NA,US,US-TX
347056,12TT,NA,US,US-TX
7802,12TX,NA,US,US-TX
7803,12VA,NA,US,US-VA
7804,12WA,NA,US,US-WA
7805,12WI,NA,US,US-WI
321472,12WV,NA,US,US-WV
45934,12WY,NA,US,US-WY
321471,12XA,NA,US,US-TX
7806,12XS,NA,US,US-AR
7807,13AK,NA,US,US-AK
7808,13AL,NA,US,US-AL
7809,13AR,NA,US,US-AR
7810,13AZ,NA,US,US-AZ
7811,13CA,NA,US,US-CA
7812,13CL,NA,US,US-CA
7813,13CO,NA,US,US-CO
22103,13D,NA,US,US-MI
7814,13FA,NA,US,US-FL
7816,13FL,NA,US,US-FL
7817,13GA,NA,US,US-GA
7818,13GE,NA,US,US-GA
7819,13IA,NA,US,US-IA
7820,13ID,NA,US,US-ID
7821,13II,NA,US,US-IN
350762,13IL,NA,US,US-IL
7822,13IN,NA,US,US-IN
7823,13JY,NA,US,US-NJ
7824,13KS,NA,US,US-KS
7825,13KY,NA,US,US-KY
7826,13LA,NA,US,US-LA
7827,13LL,NA,US,US-IL
7829,13M,NA,US,US-MI
7831,13ME,NA,US,US-ME
7832,13MI,NA,US,US-MI
7834,13MO,NA,US,US-MO
7835,13MS,NA,US,US-MS
7836,13MT,NA,US,US-MT
7838,13NC,NA,US,US-NC
7839,13NE,NA,US,US-NE
346084,13NH,NA,US,US-NH
7840,13NJ,NA,US,US-NJ
7841,13NK,NA,US,US-NY
7842,13NM,NA,US,US-NM
346550,13NR,NA,US,US-NC
7843,13NY,NA,US,US-NY
7845,13OI,NA,US,US-OH
7846,13OK,NA,US,US-OK
7847,13OR,NA,US,US-OR
7848,13PA,NA,US,US-PA
7849,13PN,NA,US,US-PA
7850,13PS,NA,US,US-PA
7851,13Q,NA,US,US-NM
7852,13S,NA,US,US-AK
7855,13TE,NA,US,US-TX
7856,13TN,NA,US,US-TN
7857,13TS,NA,US,US-TX
7859,13VA,NA,US,US-VA
7860,13VG,NA,US,US-VA
7861,13W,NA,US,US-WA
7863,13WI,NA,US,US-WI
346847,13XA,NA,US,US-TX
7864,13XS,NA,US,US-TX
7865,13Y,NA,US,US-MN
7866,13Z,NA,US,US-AK
7867,14AK,NA,US,US-AK
7868,14AL,NA,US,US-AL
504625,14AN,NA,US,US-AK
7870,14AZ,NA,US,US-AZ
7871,14CA,NA,US,US-CA
7872,14CL,NA,US,US-CA
7873,14CO,NA,US,US-CO
7874,14CT,NA,US,US-CT
7878,14GA,NA,US,US-GA
7879,14GE,NA,US,US-GA
430401,14IA,NA,US,US-IA
7881,14ID,NA,US,US-ID
7884,14IS,NA,US,US-IL
7885,14KS,NA,US,US-KS
7886,14KY,NA,US,US-KY
7887,14L,NA,US,US-CA
7889,14LL,NA,US,US-IL
7890,14LS,NA,US,US-LA
10266,14ME,NA,US,US-ME
7893,14MN,NA,US,US-MN
7895,14MS,NA,US,US-MS
7897,14N,NA,US,US-PA
7898,14NC,NA,US,US-NC
7899,14ND,NA,US,US-ND
7901,14NH,NA,US,US-NH
7902,14NJ,NA,US,US-NJ
7903,14NK,NA,US,US-NY
7904,14NY,NA,US,US-NY
7905,14OH,NA,US,US-OH
7906,14OI,NA,US,US-OH
7909,14P,NA,US,US-WV
7910,14PA,NA,US,US-PA
330679,14PR,NA,PR,PR-U-A
7911,14PS,NA,US,US-PA
7912,14S,NA,US,US-WA
599677,14SC,NA,US,US-SC
7913,14SN,NA,US,US-KS
7915,14TE,NA,US,US-TX
7916,14TN,NA,US,US-TN
7917,14TS,NA,US,US-TX
343405,14TT,NA,US,US-TX
7918,14TX,NA,US,US-TX
523557,14UT,NA,US,US-UT
7919,14VA,NA,US,US-VA
342540,14VG,NA,US,US-VA
7920,14WA,NA,US,US-WA
7921,14WI,NA,US,US-WI
7922,14WS,NA,US,US-WI
7923,14WV,NA,US,US-WV
299705,14XA,NA,US,US-TX
7924,14XS,NA,US,US-TX
7925,15A,NA,US,US-AL
7926,15AK,NA,US,US-AK
7927,15AL,NA,US,US-AL
7928,15AR,NA,US,US-AR
7930,15CA,NA,US,US-CA
7932,15CO,NA,US,US-CO
345592,15FA,NA,US,US-FL
7934,15FL,NA,US,US-FL
7935,15G,NA,US,US-OH
7936,15GA,NA,US,US-GA
310040,15IA,NA,US,US-IA
7937,15ID,NA,US,US-ID
7938,15II,NA,US,US-IN
7939,15IL,NA,US,US-IL
7940,15IN,NA,US,US-IN
7941,15KS,NA,US,US-KS
345342,15KT,NA,US,US-KY
7942,15KY,NA,US,US-KY
7944,15LL,NA,US,US-IL
7945,15LS,NA,US,US-LA
7946,15MA,NA,US,US-MA
7947,15ME,NA,US,US-ME
7948,15MI,NA,US,US-MI
7949,15MN,NA,US,US-MN
7950,15MO,NA,US,US-MO
7951,15MT,NA,US,US-MT
7952,15N,NA,US,US-DE
7953,15NC,NA,US,US-NC
7954,15NE,NA,US,US-NE
7955,15NH,NA,US,US-NH
7956,15NJ,NA,US,US-NJ
324943,15NR,NA,US,US-NC
7958,15NY,NA,US,US-NY
7959,15OH,NA,US,US-OH
7960,15OI,NA,US,US-OH
7961,15OR,NA,US,US-OR
7963,15PN,NA,US,US-PA
7964,15PS,NA,US,US-PA
301243,15SD,NA,US,US-SD
7966,15TA,NA,US,US-TX
7967,15TE,NA,US,US-TX
7968,15TN,NA,US,US-TN
7969,15TS,NA,US,US-TX
526232,15TT,NA,US,US-TX
7971,15VA,NA,US,US-VA
7972,15W,NA,US,US-MI
7973,15WA,NA,US,US-WA
7974,15WI,NA,US,US-WI
7975,15XS,NA,US,US-TX
7977,16A,NA,US,US-AK
7978,16AK,NA,US,US-AK
7979,16AL,NA,US,US-AL
7980,16AR,NA,US,US-AR
7981,16AZ,NA,US,US-AZ
7982,16CA,NA,US,US-CA
7983,16CL,NA,US,US-CA
45322,16CO,NA,US,US-CO
46075,16DE,NA,US,US-DE
7984,16FA,NA,US,US-FL
7985,16FD,NA,US,US-FL
7986,16FL,NA,US,US-FL
7987,16GA,NA,US,US-GA
7988,16IA,NA,US,US-IA
7989,16ID,NA,US,US-ID
7991,16IL,NA,US,US-IL
7992,16IN,NA,US,US-IN
7993,16IS,NA,US,US-IL
7994,16K,NA,US,US-AK
506090,16KS,NA,US,US-KS
7996,16LA,NA,US,US-LA
7997,16LL,NA,US,US-IL
7999,16MA,NA,US,US-MA
45462,16MD,NA,US,US-MD
329353,16ME,NA,US,US-ME
8000,16MI,NA,US,US-MI
8002,16MO,NA,US,US-MO
8003,16MS,NA,US,US-MS
8004,16MT,NA,US,US-MT
8005,16NC,NA,US,US-NC
349882,16ND,NA,US,US-ND
8006,16NE,NA,US,US-NE
8007,16NH,NA,US,US-NH
8008,16NJ,NA,US,US-NJ
8009,16NK,NA,US,US-NY
8012,16OI,NA,US,US-OH
8015,16PA,NA,US,US-PA
8016,16PN,NA,US,US-PA
8017,16S,NA,US,US-OR
8018,16SC,NA,US,US-SC
345756,16SD,NA,US,US-SD
8019,16TA,NA,US,US-TX
8020,16TE,NA,US,US-TX
8021,16TN,NA,US,US-TN
8022,16TS,NA,US,US-TX
338868,16TT,NA,US,US-TX
533578,16UT,NA,US,US-UT
574186,16VG,NA,US,US-VA
8025,16W,NA,US,US-WA
8026,16WA,NA,US,US-WA
8027,16WI,NA,US,US-WI
8028,16X,NA,US,US-TX
326179,16XA,NA,US,US-TX
45835,16XS,NA,US,US-TX
8029,16Z,NA,US,US-AK
8030,17AK,NA,US,US-AK
8031,17AL,NA,US,US-AL
8032,17AR,NA,US,US-AR
8033,17AZ,NA,US,US-AZ
8035,17CL,NA,US,US-CA
45331,17CO,NA,US,US-CO
8036,17FA,NA,US,US-FL
8038,17FL,NA,US,US-FL
8039,17GA,NA,US,US-GA
354453,17GE,NA,US,US-GA
8040,17ID,NA,US,US-ID
8041,17II,NA,US,US-IN
8042,17IN,NA,US,US-IN
8044,17KY,NA,US,US-KY
8047,17LS,NA,US,US-LA
8048,17MA,NA,US,US-MA
345511,17MD,NA,US,US-MD
45445,17ME,NA,US,US-ME
8049,17MI,NA,US,US-MI
8050,17MN,NA,US,US-MN
8051,17MO,NA,US,US-MO
8052,17MS,NA,US,US-MS
8053,17MT,NA,US,US-MT
324734,17MU,NA,US,US-MO
8054,17NC,NA,US,US-NC
8055,17NE,NA,US,US-NE
8056,17NH,NA,US,US-NH
8057,17NJ,NA,US,US-NJ
8058,17NK,NA,US,US-NY
345384,17NR,NA,US,US-NC
346702,17OG,NA,US,US-OR
8060,17OH,NA,US,US-OH
8061,17OI,NA,US,US-OH
8063,17OR,NA,US,US-OR
8064,17PA,NA,US,US-PA
8065,17PN,NA,US,US-PA
8066,17PS,NA,US,US-PA
8067,17S,NA,US,US-OR
8068,17SC,NA,US,US-SC
328106,17SD,NA,US,US-SD
8069,17TA,NA,US,US-TX
8070,17TE,NA,US,US-TX
8071,17TN,NA,US,US-TN
8072,17TS,NA,US,US-TX
338677,17TT,NA,US,US-TX
8073,17TX,NA,US,US-TX
8076,17WA,NA,US,US-WA
8077,17WI,NA,US,US-WI
598230,17WT,NA,US,US-WA
299706,17XA,NA,US,US-TX
8078,17XS,NA,US,US-TX
325112,18AA,NA,US,US-AK
8079,18AK,NA,US,US-AK
8080,18AL,NA,US,US-AL
8081,18AR,NA,US,US-AR
8082,18AZ,NA,US,US-AZ
8083,18CA,NA,US,US-CA
8084,18CL,NA,US,US-CA
8085,18CO,NA,US,US-CO
8087,18FD,NA,US,US-FL
8089,18GA,NA,US,US-GA
529876,18GE,NA,US,US-GA
345303,18HI,OC,US,US-HI
8090,18ID,NA,US,US-ID
8091,18II,NA,US,US-IN
8092,18IL,NA,US,US-IL
8095,18JY,NA,US,US-WA
8096,18K,NA,US,US-KS
8097,18KS,NA,US,US-KS
8098,18KY,NA,US,US-KY
8099,18LA,NA,US,US-LA
8100,18LS,NA,US,US-LA
8101,18MA,NA,US,US-MA
45952,18MD,NA,US,US-MD
45451,18ME,NA,US,US-ME
8103,18MN,NA,US,US-MN
8104,18MO,NA,US,US-MO
505263,18MS,NA,US,US-MS
8105,18MT,NA,US,US-MT
8106,18NC,NA,US,US-NC
350293,18ND,NA,US,US-ND
8107,18NE,NA,US,US-NE
345590,18NH,NA,US,US-NH
8108,18NJ,NA,US,US-NJ
599680,18NR,NA,US,US-NC
8109,18NY,NA,US,US-NY
8110,18OH,NA,US,US-OH
8111,18OI,NA,US,US-OH
8112,18OK,NA,US,US-OK
8113,18OR,NA,US,US-OR
8114,18PA,NA,US,US-PA
8115,18PN,NA,US,US-PA
348385,18SD,NA,US,US-SD
8117,18TA,NA,US,US-TX
8118,18TE,NA,US,US-TX
45789,18TN,NA,US,US-TN
8120,18TX,NA,US,US-TX
346916,18UT,NA,US,US-UT
8121,18VA,NA,US,US-VA
324481,18VT,NA,US,US-VT
8122,18WA,NA,US,US-WA
8123,18WI,NA,US,US-WI
45919,18WV,NA,US,US-WV
310113,18XA,NA,US,US-TX
8124,18XS,NA,US,US-TX
8125,18Y,NA,US,US-MN
8126,19AK,NA,US,US-AK
8127,19AL,NA,US,US-AL
8128,19AR,NA,US,US-AR
8129,19AZ,NA,US,US-AZ
8132,19CO,NA,US,US-CO
8133,19FD,NA,US,US-FL
8134,19FL,NA,US,US-FL
8135,19GA,NA,US,US-GA
8136,19IA,NA,US,US-IA
322671,19ID,NA,US,US-ID
8137,19II,NA,US,US-IN
8140,19IS,NA,US,US-IL
8141,19KS,NA,US,US-KS
8142,19KY,NA,US,US-KY
8144,19LL,NA,US,US-IL
45436,19LS,NA,US,US-LA
8145,19MA,NA,US,US-MA
8146,19MI,NA,US,US-MI
331484,19MN,NA,US,US-MN
310115,19MT,NA,US,US-MT
8148,19NC,NA,US,US-NC
8149,19ND,NA,US,US-ND
8150,19NE,NA,US,US-NE
8151,19NH,NA,US,US-NH
8153,19NK,NA,US,US-NY
600328,19NR,NA,US,US-NC
8154,19NY,NA,US,US-NY
8156,19OI,NA,US,US-OH
8158,19OR,NA,US,US-OR
8159,19P,NA,US,US-AK
8160,19PA,NA,US,US-PA
8161,19SC,NA,US,US-SC
8162,19T,NA,US,US-MO
8163,19TA,NA,US,US-TX
8165,19TN,NA,US,US-TN
8168,19VA,NA,US,US-VA
505952,19VT,NA,US,US-VT
8169,19WA,NA,US,US-WA
8170,19WI,NA,US,US-WI
346928,19XA,NA,US,US-TX
8171,19XS,NA,US,US-TX
8172,1A1,NA,US,US-NY
8173,1A2,NA,US,US-ND
8174,1A8,NA,US,US-NV
8175,1AK0,NA,US,US-AK
8176,1AK1,NA,US,US-AK
8177,1AK2,NA,US,US-AK
8179,1AK4,NA,US,US-AK
8180,1AK5,NA,US,US-AK
8181,1AK6,NA,US,US-AK
8182,1AK7,NA,US,US-AK
8183,1AK8,NA,US,US-AK
8185,1AL0,NA,US,US-AL
8186,1AL1,NA,US,US-AL
8187,1AL2,NA,US,US-AL
8189,1AL4,NA,US,US-AL
8190,1AL5,NA,US,US-AL
8191,1AL6,NA,US,US-AL
8192,1AL7,NA,US,US-AL
8193,1AL8,NA,US,US-AL
8195,1AR0,NA,US,US-AR
8196,1AR1,NA,US,US-AR
8197,1AR2,NA,US,US-AR
8200,1AR5,NA,US,US-AR
8201,1AR6,NA,US,US-AR
8202,1AR7,NA,US,US-AR
8204,1AR9,NA,US,US-AR
8205,1AZ0,NA,US,US-AZ
